Wavenumber	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Averaged Intensity	Normalised Intensity
cm\+(-1)	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.	a.u.
	Sequence 1	Sequence 2	Sequence 3	Sequence 4	Sequence 5	Sequence 6	Sequence 7	Sequence 8	Sequence 9	Sequence 10	Sequence 11	Sequence 12	Sequence 13	Sequence 14	Sequence 15	Sequence 16	Sequence 17	Sequence 18	Sequence 19	Sequence 20	Sequence 21	Sequence 22	Sequence 23	Sequence 24	Sequence 25	Sequence 26	Sequence 27	Sequence 28	Sequence 29	Sequence 30	Sequence 31	Sequence 32	Sequence 33	Sequence 34	Sequence 35	Sequence 36	Sequence 37	Sequence 38	Sequence 39	Sequence 40	Sequence 41	Sequence 42	Sequence 43	Sequence 44	Sequence 45	Sequence 46	Sequence 47	Sequence 48	Sequence 49	Sequence 50	Sequence 51	Sequence 52	Sequence 53	Sequence 54	Sequence 55	Sequence 56	Sequence 57	Sequence 58	Sequence 59	Sequence 60	Sequence 61	Sequence 62	Sequence 63	Sequence 64	Sequence 65	Sequence 66	Sequence 67	Sequence 68	Sequence 69	Sequence 70	Sequence 71	Sequence 72	Sequence 73	Sequence 74	Sequence 75	Sequence 76	Sequence 77	Sequence 78	Sequence 79	Sequence 80	Sequence 81	Sequence 82	Sequence 83	Sequence 84	Sequence 85	Sequence 86	Sequence 87	Sequence 88	Sequence 89	Sequence 90	Sequence 91	Sequence 92	Sequence 93	Sequence 94	Sequence 95	Sequence 96	Sequence 97	Sequence 98	Sequence 99	Sequence 100		
1900.310547	-17.896011	45.393578	-12.870269	24.21895	13.664422	46.594257	17.000006	10.45968	-30.500078	23.464247	42.79266	-43.340176	10.599883	63.833714	-49.264988	-9.899801	29.685421	8.803023	16.545141	17.862692	13.708467	87.922928	-8.48361	31.525364	12.025134	66.881538	-21.415478	31.386795	1.661604	12.853763	36.183414	35.273537	46.698532	40.984627	32.062881	40.133801	-6.116073	20.369894	-11.64529	23.147648	31.00041	16.472769	6.020312	30.24906	-32.038586	11.051244	27.211256	-17.298647	-21.03442	-13.745378	22.91758	23.397596	36.139561	15.337242	-2.585111	10.518607	24.340563	28.38941	43.260044	7.792943	40.093975	9.241931	7.64771	51.043915	-41.677166	7.937125	5.402285	0.116156	63.782822	36.931862	-2.181033	18.842615	-4.39212	10.305028	-0.672239	1.547744	74.220795	30.321226	51.051895	-25.338694	-4.237175	55.383579	32.604347	29.418024	15.803695	5.98968	4.758458	4.757195	1.165659	48.969276	12.372229	16.642639	90.659462	20.048157	-39.744308	6.041843	40.257717	22.252481	-23.289354	-1.224135	16.125576	0.025653
1898.972656	21.0753	18.442516	0.838385	67.835144	17.649115	50.140026	-6.352916	10.823483	99.853516	10.85809	24.867161	36.981915	-4.640845	3.275713	60.023178	63.781406	43.990795	12.507805	44.603691	6.494599	14.03019	7.109454	40.161976	-9.999264	-16.322887	-1.028828	-18.187183	3.823891	35.781994	17.59314	21.014172	6.725469	31.977118	62.233112	29.718029	31.671595	75.1744	46.675335	29.424566	-24.0161	63.674404	26.77516	17.166285	99.127762	13.034774	23.479994	20.082481	57.019535	22.364805	2.457098	26.412003	58.413212	-7.71097	-32.272266	36.102951	4.641336	4.547091	39.652786	19.081017	9.368353	24.524902	51.99498	23.271452	75.280731	24.656664	-1.44413	36.940048	41.648689	44.004642	30.083923	47.723095	28.011906	23.111641	46.798874	-9.87489	16.972872	19.075859	2.046408	10.705496	76.632347	45.534016	14.230224	49.811699	34.058094	28.523705	-26.400314	23.82342	22.993921	75.521248	64.109177	11.660396	28.182604	10.644358	14.1993	-7.816021	38.46011	0.428762	37.962723	14.729358	37.549412	26.003978	0.03387
1897.632812	-1.639446	62.347961	-5.987014	87.043037	1.044145	66.717102	37.430038	44.737438	45.218719	37.392876	-13.689091	49.97924	28.64238	17.414106	70.237946	27.201424	26.500622	10.577519	-2.124985	2.565717	-0.675639	45.818844	47.637215	39.993561	15.054488	13.272461	20.524412	-12.515827	-30.893993	-2.066367	13.268125	39.774181	34.139019	47.873375	14.287439	38.117317	-7.954663	15.014153	29.344048	-13.311732	6.642498	-13.381577	-1.598563	-2.058362	39.382046	22.830233	-0.08388	4.283701	30.255661	93.245628	5.586873	27.989382	-8.613117	39.539028	29.895462	54.644409	3.471715	26.555424	45.380074	44.511276	14.608796	3.137981	5.176244	17.236712	5.051625	46.906525	25.448242	10.219508	50.35091	49.416477	-3.273629	35.238716	16.941887	64.581451	1.397595	6.164443	3.148892	-35.618568	-1.73424	17.911768	-0.079179	34.65461	1.579094	5.039367	7.549517	4.684604	9.17119	63.570778	35.938137	28.865229	44.520023	-1.450477	46.365231	-15.980918	-17.066677	24.187391	-2.183194	-19.190857	-3.284808	27.714314	19.937028	0.028823
1896.294922	18.565292	68.761215	-7.193594	76.248848	-8.132729	12.279051	-10.42196	37.483429	26.040409	-29.544781	3.698088	-26.732378	-12.829954	46.455761	91.606445	-1.938298	8.975211	-34.339378	36.995991	24.744965	10.68124	32.186943	23.295029	32.060062	7.151783	10.768184	55.482655	-13.902426	3.364215	24.848404	18.542707	-9.406968	69.981735	63.281708	23.124046	35.187283	9.754827	-5.493746	-10.004634	60.837502	35.490673	-10.600041	44.978275	10.626285	2.18593	-33.848618	-12.74135	69.191116	17.594084	60.626781	-4.067278	47.939808	-5.80394	15.95309	53.512657	-11.31144	-1.307346	24.588707	58.638859	12.359504	49.562958	-10.298861	29.941683	-3.532088	-20.154255	-26.32061	47.512352	-13.83835	58.532875	-13.400803	48.429817	5.039694	51.812958	-9.174166	5.121857	-0.989156	24.554764	55.525734	60.40741	52.550518	25.169397	28.854895	37.332382	-18.405659	68.681229	24.51535	50.45575	-22.924101	54.278797	19.824924	54.910698	15.531805	-15.127309	24.759867	7.22016	9.929806	0.655958	-22.186312	19.801668	27.182375	19.182139	0.028195
1894.955078	6.989361	63.854801	58.839931	7.469414	-13.610129	-8.568994	31.268198	4.027346	81.52343	-3.177835	-33.15118	-10.114283	16.62821	28.781197	41.971066	56.657288	38.102661	1.022293	59.240284	30.081718	-9.784551	-11.349622	21.309053	9.178144	4.808019	-6.662683	23.20752	23.935308	-1.531586	-13.704443	51.778629	42.216187	29.321932	9.493119	-16.599846	32.227722	-2.442765	39.306866	49.580368	13.553235	21.347828	7.098361	26.16761	62.451866	32.189922	12.189707	4.515496	8.953959	49.746742	55.9151	68.408463	0.613702	-4.881188	31.467031	77.073509	23.441532	12.620914	37.492081	-36.366737	-4.890599	30.402605	7.943892	47.145321	12.968471	-17.343637	4.882009	15.365181	70.316025	42.413475	9.722715	62.751396	70.015266	53.024136	45.913059	-17.36194	-13.815021	44.070381	2.812582	8.518269	62.877041	57.776112	26.727375	9.531758	10.408138	12.095312	21.899891	11.354151	45.527996	39.023529	12.702535	40.98122	47.376575	54.024883	56.107403	27.694639	38.637764	20.16284	64.436043	31.691008	11.6821	24.136932	0.032317
1893.617188	-45.690468	81.237823	44.590759	-9.119377	1.409182	48.96455	0.031197	90.003258	82.811638	-49.7108	6.472626	51.249882	-15.572298	72.69548	44.584797	124.537621	5.576384	15.807084	29.140041	48.451965	16.352621	2.969474	0.593607	16.159096	49.093319	7.65759	48.813004	15.09808	36.577778	24.192301	-2.791712	4.166497	-1.929671	52.697701	5.286162	-15.569264	28.277393	0.025275	-10.384363	16.64967	22.109482	-20.037125	26.007866	78.721771	8.005887	13.405655	21.799801	-2.746758	24.010344	38.021236	36.276855	29.797956	27.761263	28.185774	59.504074	-3.570954	20.973806	31.651642	44.19133	31.960077	24.363945	-14.960489	21.314764	25.648033	13.469486	24.713751	9.309481	8.723805	9.470997	55.26963	58.374992	37.823334	-16.751112	43.087456	29.172377	1.292239	3.818741	49.011215	29.345154	15.29471	15.586349	33.869911	15.284284	37.316109	33.875938	15.516732	30.056709	63.491257	16.3263	-14.909308	69.953316	8.193112	24.123861	-7.817964	5.149849	13.207624	4.052705	39.001762	43.588467	22.291571	23.33387	0.031649
1892.277344	78.95887	51.845612	32.233101	-3.395091	-6.00952	39.249016	15.381933	9.760328	7.534264	39.971962	27.34527	17.344748	45.54089	51.240738	101.298294	43.032101	27.166233	8.164727	54.996891	40.656193	1.346877	11.657687	-20.167042	34.32922	33.591919	29.452442	10.941894	24.944307	3.803493	24.647875	50.883472	31.427713	9.824072	-10.607934	8.49192	5.691586	68.301285	1.777009	43.500946	29.044228	75.109879	1.354571	1.563191	74.393341	23.001387	7.157807	50.313538	62.075653	9.482046	46.165016	75.062233	51.464146	47.313438	6.130256	28.830467	40.230579	25.622969	63.086323	-22.705175	53.827106	37.041096	23.684244	14.081102	68.118729	27.475712	27.595589	31.208351	3.06473	30.653351	31.763083	44.647839	91.453316	8.663345	53.314148	23.367176	36.863613	53.1684	9.280777	46.333111	3.170328	-2.418714	24.152431	43.384224	17.522968	139.597397	5.373867	18.812687	86.996704	38.459381	-1.399642	31.677719	11.891933	35.226353	12.237998	21.74942	17.668385	40.091137	7.966822	10.695272	32.871872	30.521846	0.037628
1890.9375	33.699551	26.094479	12.433624	71.295982	-26.525181	1.50914	30.639988	56.404778	44.237366	-4.824496	25.742271	84.189911	-9.116129	96.964767	45.975197	66.045486	15.126059	11.700074	35.998249	-0.761132	38.539906	16.584557	44.884953	24.487078	57.252605	41.918678	-17.587784	6.804522	25.224939	30.608086	63.441185	17.584671	12.301043	62.263485	28.487196	-10.406318	41.100361	74.407898	82.401337	22.736847	79.539291	50.722527	-19.160578	43.877621	30.496538	4.647045	34.056667	27.939924	-6.907012	72.870155	14.885857	67.483482	38.849899	-30.956793	35.454422	-9.431653	37.766544	21.659485	42.975651	36.453568	29.230692	34.26305	42.235294	54.512329	15.34944	30.334625	21.324245	15.987597	57.410591	10.156265	86.900139	62.887932	34.03801	41.125046	32.437965	36.896908	-2.030866	3.112509	12.824041	-7.107199	-11.180809	83.440582	60.224972	-17.220078	69.786598	10.138295	28.030621	54.450279	40.078667	38.280357	45.638065	34.191311	31.322174	30.382574	47.613796	53.873219	46.133499	40.393005	30.086214	49.02224	32.296621	0.039105
1889.597656	33.219845	76.770584	-5.472288	43.239212	18.250271	25.337185	2.88786	61.927586	34.248871	43.637688	12.87443	29.667864	31.389271	79.207619	22.363949	29.310244	49.718918	35.741261	-18.50243	23.124876	42.06839	36.416279	40.821632	61.2939	4.357229	58.124283	47.199558	46.537014	3.77408	92.462753	16.239584	37.305843	-5.693868	37.983341	46.603786	53.726185	71.741074	16.340792	22.346485	27.597458	31.688873	-8.1755	19.822023	9.583957	30.495918	24.534588	-0.82518	-0.603126	32.698135	43.485214	62.9403	53.600872	52.771996	43.838116	10.314084	41.572952	33.140179	43.63826	50.82439	75.035255	88.653183	14.925471	-4.339619	14.715953	-13.566506	27.339195	69.250931	47.488838	50.552525	57.631306	28.349083	49.208076	-2.208881	12.129974	13.459613	-9.78688	-19.901306	56.621902	52.013592	47.914127	11.694727	64.278076	-6.967964	45.068184	41.000954	14.87633	-3.878781	53.590824	34.257133	14.540526	65.159515	-14.491019	38.548271	37.288395	64.080696	56.492302	24.064651	26.149319	43.88744	48.348206	32.750083	0.039482
1888.257812	43.916626	112.415993	43.822956	13.24358	10.737169	30.474115	42.238766	52.472691	67.155777	26.717939	-0.054189	38.560661	49.464844	48.378803	56.577354	18.687855	41.362682	33.632946	-3.994585	2.198131	41.805321	5.841278	-13.66497	10.384118	-13.102634	22.089838	26.135178	11.636482	-21.348726	-34.244667	77.240852	2.880683	49.142929	49.079071	31.122896	80.503349	-17.063087	-11.895719	85.426674	47.355499	13.684848	-22.284496	23.324043	87.20575	58.45705	35.090736	-39.396957	60.412785	44.307995	36.407558	6.464924	26.625536	3.239281	53.20858	11.2702	42.066578	6.152383	33.836433	60.575157	22.142349	49.211834	10.470326	12.470972	94.28772	34.032684	1.824561	12.63078	39.720978	67.939537	6.224446	78.023659	59.740479	-12.349745	20.449791	-1.83201	38.646568	-0.457211	41.036518	25.796591	48.788765	13.952397	67.461937	22.839184	-6.501623	17.773361	12.126722	7.072935	-12.620538	56.451714	0.178063	-14.249875	0.225812	15.853103	42.292297	59.961842	6.881182	52.27158	64.15181	7.31942	30.858673	27.910825	0.035456
